ID,转发数,评论数,发表时间,性别,粉丝数,状态数,正文
100452,0,0,20140831 19:28:46,m,430,7476,说的好像自己的存在能抵御恐怖分子一样。请问这位安检员，如果恐怖分子凶器藏身上或者从旁边递进来，你们萌萌的站那里学招财猫有用吗？//@脊梁in上海:上海地铁安检从业者的脑回路可见一斑，基本也是告别人类文明了[拜拜][拜拜][拜拜]
100452,0,0,20140706 18:18:10,m,430,7476,把这个猪头三抓起来 //@上海头条播报:【网曝上海地铁9号线“咸猪手”最新】@轨交幺幺零 ：今日下午，事件当事女乘客已来到轨交总队报案，目前警方已受理，并着手开展调查。警方将根据查证的事实和情节，依法进行处理。@宣克炅：台北正妹一枚，腼腆、害羞，再三鼓励下，她终于鼓起勇气去报警！
100452,0,0,20141130 11:10:57,m,430,7476,中国的对外窗口，呵呵 //@直播上海:脏乱臭，这已经是上海地铁的代名词了
100452,1,0,20140701 11:48:00,m,430,7476,尽TM的避重就轻//@脊梁in上海: 上海地铁上还是有很多羌饼麻辣烫根本没人管。说实在的先把地铁逃票和随地大小便管起来吧！
100452,0,0,20150402 15:18:51,m,430,7476,装聋作哑一则鼎，再怎么艾特它们也没用//@Antonivetra: @轨交幺幺零 @上海轨道保安 @轨交总队一员周智 #上海地铁安检# #上海地铁#
100452,0,0,20141203 16:48:49,m,430,7476,有关部门已经开启装聋作哑模式 //@全球上海人权益互助保护组织:请上海地铁有关部门尽快拿出切实有效的措施和管理办法，只有将这些地铁乞讨，发小广告的人彻底从地铁清除！一切以结果作为导向，没有结果整天喊着个秀那个，抓上海网友小辫子毫无意义！只会增加我们的反感！
100452,0,0,20150410 17:44:23,m,430,7476,畜牲啊//@Antonivetra:嗲[吐][吐][吐] @轨交幺幺零 @轨交总队一员周智 @上海地铁shmetro #上海地铁#
100452,0,0,20140701 11:18:37,m,430,7476,//@直播上海: 呵呵//@直播君:上海地铁，外地乘客，补充清楚，免得又有人借机抹黑上海。
100452,1,0,20140907 18:17:12,m,430,7476,上海地铁管理混乱，这种无能混饭吃的人就应该辞退//@直播上海:[蜡烛]//@直播君:中秋了，送他[蜡烛]
100453,0,1,20150101 03:36:55,f,704,2789,今天的人民广场真是堵到爆，上海交警把高架封锁 让上面不通 下面堵死 整个跨年就是堵堵堵堵 请问 你们封锁高架目的为何？让我们这些下班的人不跨年的人堵死 红绿灯完全无作用 人流不分红绿灯 车子绿灯也不能行 关键是警察就在旁边也不劝阻 魔都是怎么了 上海交警你们是怎么了
100454,0,0,20141207 08:50:48,m,4613,6228,去年来广州晴空万里，上海pm2.5爆表，今年广州依旧晴空万里，另外赞一下入住酒店的灯光[酷]不知道怎么回事，突然来了一道神秘之光
100454,0,1,20140801 14:56:36,m,4612,6228,上海大雨
100455,0,2,20141101 14:38:00,f,425,6595,#Start Flying# 飞往上海时，乘坐的是韩亚航空的空客A330。A330这种宽体两过道飞机a medium wide-body twin-engine jet airliner相对窄体飞机宽敞很多。韩亚航空的飞机座位使用的是2-4-2的排法，座位宽敞，间距安排也很合理，即使是坐在经济舱也不觉得拥挤，并且噪音也很小哦^^@韩亚航空 @空中客车
100456,1,0,20150103 16:49:29,f,392,1418,@上海地铁二运 @二运达人 @王彬1958 @诗意号线杰杰 @上海地铁11号线乘务 
100457,2,0,20140710 22:42:42,m,261,608,#上海地铁一号线咸猪手求人肉#撮生！ 我分享了http://t.cn/RvgHYfu
100458,11,0,20141005 19:47:04,f,465,2833,今天中午到塘沽外滩公园，在上海道靠外滩公园一侧路边停车位停车，管理员着联华工作服，未佩戴胸牌，张口收费30元不记时。详情见图片。@渤海论坛官博 @天津联华停车 @人民网 虽然我最终退回了多收的钱，但是联华的超标收费何时休？
100459,0,0,20150405 11:34:05,m,591,1144,@上海地铁shmetro 四号线镇坪路站上车就看到又有行乞的违规行为，建议每辆地铁配备一名巡视员，及时制止违法违规行为，保障秩序和乘客安全。 http://t.cn/8kRmiLy
100460,0,0,20140707 19:36:08,f,873,6684,噗！在上海完全不需要特地去这种地方，你只要开车去日月光的地下停车场就能免费体验像💩一样被马桶冲下去的赶脚！！
100461,9,6,20150209 07:45:33,m,11772,9588,上海地铁绝对是我罗高级黑。
100462,1,2,20140716 11:39:53,m,2247,4607,[弱] //【网曝上海地铁一女子车厢当众小便】http://t.cn/RP7RXn7 (分享自 @今日头条)
100463,0,0,20140923 23:01:27,m,68,1044,台风今天到上海了，小风小雨的，没有想象中的狂风暴雨。今天做了一件特别愚蠢的事情，苹果手机系统更新了，结果里面所有的内容都不见了，照片、联系人、备忘录等等，后悔死了，最近不顺心的事情好多。下午我们去了菜场，然后在来伊份买了零食，最后吃的味千拉面。儿子感冒了，蹬被子，还特不听话。
100463,0,0,20150308 20:57:56,m,68,1044,今天苏州下小雨，无法外出钓鱼，窝在家里待了一天。吃完晚饭后，我独自乘坐高铁返回上海，老婆和儿子则留在苏州姑妈家玩，明天上晚班后，备勤到后天早上，我会再次去苏州和他们一起回来。
100463,0,0,20150224 20:53:28,m,68,1044,今天天空阴沉沉的，春节假期的最后一天了，即将迎来返沪的高峰了，上海又将开始拥堵了。上午老婆带着儿子去肯德基玩了，我在家玩游戏、吃泡面，泪流满面啊。下午我们包饺子，隐约感觉自己感冒了，鼻子酸、喉咙痛，很不舒服，要和儿子肩并肩作战了。
100463,0,0,20141105 22:43:27,m,68,1044,早上在酒店吃自助餐时和老婆大吵了一家，原因是被她的一句话狠狠伤害了，加之儿子最近特别倔，一点话都听不进，被打很多次也不见效果。在酒店冷战到十点，我们结账打的去恐龙园，玩到下午四点，里面的很多项目儿子身高年纪不够，即使那样也感觉相当值得。晚上乘坐G7021返回上海，虽然有点小疲惫，开心
100463,0,0,20150101 21:28:22,m,68,1044,昨天查了一下工资到账了，刚欣喜没多久就第二天大早领导打电话吵醒我，问我昨天深夜去外滩没有，上网一看昨夜跨年，上海外滩发生大规模踩踏事件，死伤惨重，很让人揪心。中午我们去五角场必胜客吃披萨，人山人海得，吃完我们好不容易打的回家，过节真的适合待在家里，外面太乱了。
100463,0,0,20141214 21:28:21,m,68,1044,中午我们开车去了上海国际展览中心现场，下订单订了大自然的地板。现场很喧闹，我们付了定金之后就等待免单、彩电还有其他很多奖品的抽奖，中午儿子饿了还叫了肯德基宅急送，我们全家忍受着噪音、拥挤、疲劳就为了等待抽奖，结果到了晚上近五点活动已进入尾声，我们一无所获，早知道中午就回家了...
100463,0,0,20141020 20:21:59,m,68,1044,今天小雨，没有钓鱼。中午一家人打会麻将消磨时间。儿子穿着雨靴在院子里踢瓶子到处跑，最后不出意料地摔了一身泥水，现在他整天喝饮料和牛奶，饭也不吃，抱着pad和手机看动画片，一点都不听话，在老家这几天玩得忘乎所以了，等明天回上海看还有谁罩着他。
100464,3,5,20150101 10:31:21,m,7375,2664,到处都是这样的导向:钱到处撒、红包满天飞、金蛋到处砸……这样的任性好吗？沉思中……[cp]2014年12月31日晚23时35分许，上海外滩陈毅广场发生群众拥挤踩踏事故，致35人死亡，42人受伤。——2015年的第一个头条新闻，竟然如此的令人哀痛，为那些未能走进新年的生命默哀[蜡烛][蜡烛][蜡烛]
100465,1,0,20150310 13:45:45,f,238,2525,根本开不动了，简直心塞[泪] //@上海地铁shmetro:【突发运营信息后续：2号线】目前上海地铁2号线因供电设备故障,上海科技馆至广兰路区段列车限速运行，发车班次间隔延长,预计影响时间45分钟以上,请乘客们及时调整出行路径，以免耽误行程。
100466,1,27,20141217 22:01:48,m,39768,17868,上午在北外站着讲了俩小时讲座，把课间休息给取消了，不知学生们怨毒我否。下午要到社科院听报告，所以中午一下课饿着肚子先打车到社科院旁边的国际饭店，一看还有时间，在他家二楼的上海餐厅吃了四个菜：拌萝卜皮、四喜烤麸、清炒水晶虾仁、蟹粉豆腐。拌萝卜皮还摆出个花的造型，挺用心。
100467,0,0,20150109 20:37:34,m,9,123,//@快的打车:北京上海的小伙伴们，等同于起步价的打车红包已经发放到你们手中咯！别忘了查看你的快的钱包哦。走过路过别错过，再享受一次免起步价的感受吧~┏ (゜ω゜)=☞
100468,0,0,20150325 14:58:21,m,153,14608,探访上海“专车”司机（二）——快的“一号专车”：兼职收入比正职高--上海频道--人民网-----管控打压是下策，解决分子钱是王道。 http://t.cn/RA2SpOl 
100469,1,0,20150102 17:36:41,f,246,5701,//@denton2011丹顿花园:一些无良媒体指责上海市政府失职，一帮傻缺肆意污蔑上海警察工作不到位，伤员家属在医院无理取闹。还有帮2货拿时代广场和外滩比，纽约主城区全部人口还没有上海地铁12月31日那天的客流量多，怎么比？
100470,0,0,20150127 22:56:00,f,60,1158,今天上海下雪了 难得看见鹅毛大雪 开窗伸出袖子飘了两片好大的雪花到袖子上 把我那个激动啊 真是难得才能看到的大雪 不过估计一会就没了 明天会很冷 得多穿点[亲亲][鲜花][鲜花] http://t.cn/RZmnHKH
100471,0,0,20150315 10:21:10,f,305,927,可惜这种加三儿车基本都能得逞，毫无违章成本！老实司机总是吃亏！逼迫着越来越多的司机选择违章…[哼]一个负责的上海交警为此付出了生命，竟还有不少人评论交警太较真！[抓狂][哼]//@搜索郑州王国顺:最可恨的是为了他一己之快，给别人造成安全危险。[怒]
100472,0,0,20150411 11:44:05,m,163,1201,册那，上下班要结伴，陆家嘴算偏僻小路？统统西了滚//【上海陆家嘴一女白领暴雨夜下班遭抢劫 被捅数刀】  http://t.cn/RAXpCjx
100473,0,0,20141225 20:01:44,m,71,3426,裆和人名公仆没捞到好处，实惠居然落到老百姓头上了！这种事必须是违法的，一定要从快从重从严处理，规范市场（就是收钱）！咱老百姓都眼巴巴的盼着呢...//【上海市交通委：滴滴专车是黑车 不合法】  http://t.cn/RZvGdHv
100474,0,0,20150128 17:16:19,m,636,3963,不是为了钱？呵呵！ //@新民晚报新民网:【上海交通委：我们不是为了钱】孙建平透露，尽管收取拥堵费是储备政策，但目前“不会收拥堵费”，“我们制定交通政策的目的是为了交通通畅，不是为了收钱”。新民晚报新民网 http://t.cn/RZurWcQ
100475,0,0,20150115 15:24:44,f,199,7020,#地铁安检#上海的地铁安检太过形式主义，这样有意义吗？！安检人员连如何甄别危险品以及安检目的都不能很好领会。我携带物品内有笔记本电脑，好心告诉他们电脑内电子原件复杂，与其他物品一起安检会影响准确性。他们竟然嘲笑说第一次听到这种讲法，让我有本事去投诉好了！@上海地铁shmetro @轨交幺幺零
100475,0,0,20140920 18:09:49,f,199,7020,9.22 上海出港的水手号是否受台风凤凰影响 @皇家加勒比国际游轮 
100476,0,4,20140729 19:01:19,m,383,3020,体验公交有感。今天一天共乘坐了六条公交线路七台车，共历时7个小时，充分体验了上海公交。今天日上海公交留给我的印象是：1.线路多，换乘方便；2.优惠多，在规定时间内换乘即享50%的优惠；3.服务好，司售人员态度好，有问必答；4.走路少，离目的地的距离一般要比地铁近很多，当然乘公交比地铁耗时多。
100476,0,1,20150207 23:39:38,m,382,3020,中午是打的去的上海大观园郏芬芬扦脚服务部，与司机报地址时，司机主动询问详情，我介绍了所知道的郏芬芬扦脚服务部信息，司机说这是他今后服务的资源。这名司机给人感觉不错，服务能力很强，也很友善。
100476,0,11,20140808 19:26:53,m,382,3020,今天下午去了位于松江的上海第一人民医院南院，对松江的印象更好了。上海第一人民医院南院停车方便、建筑漂亮、通风透气、设备先进、医生卓越，真是出乎自己的想象，可以说比中心城区的任何一家三甲医院都要好。本来就特别喜欢松江，现在看到松江的医疗条件也这么好，就更喜欢松江了。
100476,0,0,20150205 20:03:53,m,383,3020,上次坐七号线去五官科医院，在常熟路站出站后，沿常熟路到淮海西路再到汾阳路。今天出站时，想到可以沿常熟路穿过淮海西路再到汾阳路的，在过红绿灯时请教了在做志愿者的一位上海老爷叔，他告诉了具体的路线，我根据他的介绍沿常熟路到桃江路转弯，结果到医院感觉近了很多。看来，变化还是有好处的。
100476,0,4,20140729 19:01:19,m,382,3020,体验公交有感。今天一天共乘坐了六条公交线路七台车，共历时7个小时，充分体验了上海公交。今天日上海公交留给我的印象是：1.线路多，换乘方便；2.优惠多，在规定时间内换乘即享50%的优惠；3.服务好，司售人员态度好，有问必答；4.走路少，离目的地的距离一般要比地铁近很多，当然乘公交比地铁耗时多。
100476,0,5,20141001 20:16:09,m,382,3020,长假首日，上海各景点到处是游客，共青森林公园也一样。下午四点左时，很多游客已陆续离开，停车场也有了空位，阳光也减弱了许多，选择这个时候进入公园可以说是不错的选择。
100477,0,0,20140722 21:57:55,f,1480,24063, //@于大宝double:【友情提示】①时间：24日（周六）早上06：00 ②气温：上海当天26 ~ 32℃（有中雨）③地点：东方绿洲（比较偏远）。能去的同学冒个泡，一会儿抽取，太远的就别折腾了哈！
